Duration,Start Time,Profile Name,Country,Bookmark,Latest Bookmark,Supplemental Video Type,Attributes,Device Type,FullTitle,Title,Season,Episode,Genre,Director,Casting,Year_of_Release,Country_of_Origin,Awards,Length,Description,english_title
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,Reality,"박수지, Kim Jae-won, 김정현","Lee Da-hee, Cho Kyu-hyun, Hong Jin-kyung, Hanhae, Dex",2021,KR,,60 min,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",
,,,,,,,,,,,,,Reality,"박수지, Kim Jae-won, 김정현","Lee Da-hee, Cho Kyu-hyun, Hong Jin-kyung, Hanhae, Dex",2021,KR,,60 min,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,Reality,"박수지, Kim Jae-won, 김정현","Lee Da-hee, Cho Kyu-hyun, Hong Jin-kyung, Hanhae, Dex",2021,KR,,60 min,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",
,,,,,,,,,,,,,Reality,"박수지, Kim Jae-won, 김정현","Lee Da-hee, Cho Kyu-hyun, Hong Jin-kyung, Hanhae, Dex",2021,KR,,60 min,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",
,,,,,,,,,,,,,Reality,"박수지, Kim Jae-won, 김정현","Lee Da-hee, Cho Kyu-hyun, Hong Jin-kyung, Hanhae, Dex",2021,KR,,60 min,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",
,,,,,,,,,,,,,Reality,"박수지, Kim Jae-won, 김정현","Lee Da-hee, Cho Kyu-hyun, Hong Jin-kyung, Hanhae, Dex",2021,KR,,60 min,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",
,,,,,,,,,,,,,Reality,"박수지, Kim Jae-won, 김정현","Lee Da-hee, Cho Kyu-hyun, Hong Jin-kyung, Hanhae, Dex",2021,KR,,60 min,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,"Drama, Comedy",,"Ju Ji-hoon, Choo Young-woo, Ahn Ha-young, Yoon Kyung-ho, Jeong Jae-kwang",2025,KR,,41 min,"To create a top-tier trauma center, a war-seasoned doctor arrives — bringing his blunt but skilled ways to transform his team into life-saving mavericks.",
,,,,,,,,,,,,,Reality,"박수지, Kim Jae-won, 김정현","Lee Da-hee, Cho Kyu-hyun, Hong Jin-kyung, Hanhae, Dex",2021,KR,,60 min,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",
,,,,,,,,,,,,,Reality,"박수지, Kim Jae-won, 김정현","Lee Da-hee, Cho Kyu-hyun, Hong Jin-kyung, Hanhae, Dex",2021,KR,,60 min,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",
,,,,,,,,,,,,,Reality,"박수지, Kim Jae-won, 김정현","Lee Da-hee, Cho Kyu-hyun, Hong Jin-kyung, Hanhae, Dex",2021,KR,,60 min,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",
,,,,,,,,,,,,,Reality,"박수지, Kim Jae-won, 김정현","Lee Da-hee, Cho Kyu-hyun, Hong Jin-kyung, Hanhae, Dex",2021,KR,,60 min,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",
,,,,,,,,,,,,,Reality,"박수지, Kim Jae-won, 김정현","Lee Da-hee, Cho Kyu-hyun, Hong Jin-kyung, Hanhae, Dex",2021,KR,,60 min,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",
,,,,,,,,,,,,,Reality,"박수지, Kim Jae-won, 김정현","Lee Da-hee, Cho Kyu-hyun, Hong Jin-kyung, Hanhae, Dex",2021,KR,,60 min,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",
,,,,,,,,,,,,,Reality,"박수지, Kim Jae-won, 김정현","Lee Da-hee, Cho Kyu-hyun, Hong Jin-kyung, Hanhae, Dex",2021,KR,,60 min,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",
,,,,,,,,,,,,,Reality,"박수지, Kim Jae-won, 김정현","Lee Da-hee, Cho Kyu-hyun, Hong Jin-kyung, Hanhae, Dex",2021,KR,,60 min,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",
,,,,,,,,,,,,,Reality,"박수지, Kim Jae-won, 김정현","Lee Da-hee, Cho Kyu-hyun, Hong Jin-kyung, Hanhae, Dex",2021,KR,,60 min,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",
,,,,,,,,,,,,,Reality,"박수지, Kim Jae-won, 김정현","Lee Da-hee, Cho Kyu-hyun, Hong Jin-kyung, Hanhae, Dex",2021,KR,,60 min,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",
,,,,,,,,,,,,,Reality,"박수지, Kim Jae-won, 김정현","Lee Da-hee, Cho Kyu-hyun, Hong Jin-kyung, Hanhae, Dex",2021,KR,,60 min,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",
,,,,,,,,,,,,,Reality,"박수지, Kim Jae-won, 김정현","Lee Da-hee, Cho Kyu-hyun, Hong Jin-kyung, Hanhae, Dex",2021,KR,,60 min,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",
,,,,,,,,,,,,,Reality,"박수지, Kim Jae-won, 김정현","Lee Da-hee, Cho Kyu-hyun, Hong Jin-kyung, Hanhae, Dex",2021,KR,,60 min,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",
,,,,,,,,,,,,,Reality,"박수지, Kim Jae-won, 김정현","Lee Da-hee, Cho Kyu-hyun, Hong Jin-kyung, Hanhae, Dex",2021,KR,,60 min,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",
,,,,,,,,,,,,,Reality,"박수지, Kim Jae-won, 김정현","Lee Da-hee, Cho Kyu-hyun, Hong Jin-kyung, Hanhae, Dex",2021,KR,,60 min,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",
,,,,,,,,,,,,,Reality,"박수지, Kim Jae-won, 김정현","Lee Da-hee, Cho Kyu-hyun, Hong Jin-kyung, Hanhae, Dex",2021,KR,,60 min,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",
,,,,,,,,,,,,,Reality,"박수지, Kim Jae-won, 김정현","Lee Da-hee, Cho Kyu-hyun, Hong Jin-kyung, Hanhae, Dex",2021,KR,,60 min,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",
,,,,,,,,,,,,,Reality,"박수지, Kim Jae-won, 김정현","Lee Da-hee, Cho Kyu-hyun, Hong Jin-kyung, Hanhae, Dex",2021,KR,,60 min,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",
,,,,,,,,,,,,,Reality,"박수지, Kim Jae-won, 김정현","Lee Da-hee, Cho Kyu-hyun, Hong Jin-kyung, Hanhae, Dex",2021,KR,,60 min,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",
,,,,,,,,,,,,,Drama,Shunichi Hirano,"Ryohei Suzuki, Kento Kaku, Ayami Nakajo, Jun Kaname, Nanao",2021,JP,,54 min,"TOKYO MER is formed by order from the Governor of Tokyo. The name of the group stands for TOKYO Mobile Emergency Room. The members are emergency care professionals and they are to go to sites of dangerous accidents and disasters by ER car. Their ER car is a large vehicle equipped with the latest medical devices and an operating area. There, TOKYO MER saves lives of the injured.

Kōta Kitami is a doctor for TOKYO MER and its leader. He holds a strong conviction that, regardless of the dangers, he will go to accident sites to save lives.",
,,,,,,,,,,,,,Drama,Shunichi Hirano,"Ryohei Suzuki, Kento Kaku, Ayami Nakajo, Jun Kaname, Nanao",2021,JP,,54 min,"TOKYO MER is formed by order from the Governor of Tokyo. The name of the group stands for TOKYO Mobile Emergency Room. The members are emergency care professionals and they are to go to sites of dangerous accidents and disasters by ER car. Their ER car is a large vehicle equipped with the latest medical devices and an operating area. There, TOKYO MER saves lives of the injured.

Kōta Kitami is a doctor for TOKYO MER and its leader. He holds a strong conviction that, regardless of the dangers, he will go to accident sites to save lives.",
,,,,,,,,,,,,,"Romance, Comedy",Richard LaGravenese,"Nicole Kidman, Zac Efron, Joey King, Kathy Bates, Liza Koshy",2024,US,,114 min,The only thing worse than being the assistant to a high-maintenance movie star who doesn't take you seriously? Finding out he's smitten with your mom.,
,,,,,,,,,,,,,"Romance, Comedy",Richard LaGravenese,"Nicole Kidman, Zac Efron, Joey King, Kathy Bates, Liza Koshy",2024,US,,114 min,The only thing worse than being the assistant to a high-maintenance movie star who doesn't take you seriously? Finding out he's smitten with your mom.,
,,,,,,,,,,,,,"Drama, Romance",Justin Baldoni,"Blake Lively, Justin Baldoni, Jenny Slate, Brandon Sklenar, Hasan Minhaj",2024,US,,131 min,"When a woman's first love suddenly reenters her life, her relationship with a charming, but abusive neurosurgeon is upended, and she realizes she must learn to rely on her own strength to make an impossible choice for her future.",
,,,,,,,,,,,,,"Romance, Comedy, Fantasy",Janeen Damian,"Lindsay Lohan, Ed Speleers, Alexander Vlahos, Ayesha Curry, Elizabeth Tan",2024,"IE, US",,94 min,Maddie's dream guy is days away from marrying her best friend when a wish for true love made on an ancient stone in Ireland magically alters her fate.,
,,,,,,,,,,,,,Drama,,"Kasumi Arimura, Kentaro Sakaguchi, Eita Okuno, Ayumi Ito, Toma Ikuta",2024,JP,,,"After losing her fiancé in an accident, Saeko feels an inexplicable connection to a stranger — who, by a twist of fate, received his heart and memories.",
,,,,,,,,,,,,,"Romance, Comedy",Jerry Ciccoritti,"Lacey Chabert, Dustin Milligan, Craig Robinson, Joe Lo Truglio, Katy Mixon",2024,"CA, US",,90 min,"When a young widow's magic scarf brings a dashing snowman to life, can he help her rediscover romance, laughter and holiday cheer before he melts away?",
,,,,,,,,,,,,,"Romance, Comedy, Drama",Stephen Herek,"Lindsay Lohan, Ian Harding, Kristin Chenoweth, Jon Rudnitsky, Dan Bucatinsky",2024,US,,101 min,"After discovering their significant others are siblings, two resentful exes must spend Christmas under one roof — while hiding their romantic history.",
,,,,,,,,,,,,,"Romance, Comedy",Jerry Ciccoritti,"Lacey Chabert, Dustin Milligan, Craig Robinson, Joe Lo Truglio, Katy Mixon",2024,"CA, US",,90 min,"When a young widow's magic scarf brings a dashing snowman to life, can he help her rediscover romance, laughter and holiday cheer before he melts away?",
,,,,,,,,,,,,,"Romance, Comedy, Drama",Stephen Herek,"Lindsay Lohan, Ian Harding, Kristin Chenoweth, Jon Rudnitsky, Dan Bucatinsky",2024,US,,101 min,"After discovering their significant others are siblings, two resentful exes must spend Christmas under one roof — while hiding their romantic history.",
,,,,,,,,,,,,,"Romance, Comedy, Drama",Stephen Herek,"Lindsay Lohan, Ian Harding, Kristin Chenoweth, Jon Rudnitsky, Dan Bucatinsky",2024,US,,101 min,"After discovering their significant others are siblings, two resentful exes must spend Christmas under one roof — while hiding their romantic history.",
,,,,,,,,,,,,,"Family, Animation, Comedy, Sci-Fi & Fantasy, Action & Adventure, Drama",,"John DiMaggio, Jeremy Shada, Tom Kenny, Hynden Walch, Niki Yang",2020,US,,45 min,"Based on the animated series Adventure Time, these four specials explore the unseen corners of the world with both familiar and exciting brand-new characters.",
,,,,,,,,,,,,,"Drama, Mystery, Crime","Park Sang-woo, Wi Deuk-gyoo","Yoo Yeon-seok, Chae Soo-bin, Heo Nam-jun, Jang Gyu-ri",2024,KR,,70 min,A rising politician and his mute wife's tense marriage begins to unravel after a call from a kidnapper turns their lives upside down.,
,,,,,,,,,,,,,"Thriller, Action",Jaume Collet-Serra,"Taron Egerton, Jason Bateman, Sofia Carson, Danielle Deadwyler, Theo Rossi",2024,US,,120 min,An airport security officer races to outsmart a mysterious traveler forcing him to let a dangerous item slip onto a Christmas Eve flight.,
,,,,,,,,,,,,,Drama,,"Kasumi Arimura, Kentaro Sakaguchi, Eita Okuno, Ayumi Ito, Toma Ikuta",2024,JP,,,"After losing her fiancé in an accident, Saeko feels an inexplicable connection to a stranger — who, by a twist of fate, received his heart and memories.",
,,,,,,,,,,,,,Drama,Lee Eung-bok,"Lee Byung-hun, Kim Tae-ri, Yoo Yeon-seok, Kim Min-jung, Byun Yo-han",2018,KR,,75 min,"Set in the early 1900s, this drama tells the story of a young man from Korea who grows up in the United States. When he returns to Korea as a US Marine Corps officer, he meets and falls in love with a noblewoman who is fighting for Korean independence. Their romance is complicated by social class and political ideology.",
,,,,,,,,,,,,,"Drama, Comedy",Marc Webb,"Chris Evans, Mckenna Grace, Lindsay Duncan, Jenny Slate, Octavia Spencer",2017,US,,101 min,"Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.",
,,,,,,,,,,,,,"Drama, Comedy",,"Jung Hae-in, Jung So-min, Kim Ji-eun, Yun Ji-on, Park Ji-young",2024,KR,,80 min,A woman attempting to reboot her life returns to Korea and becomes entangled with her childhood friend — with whom she shares a complicated history.,
,,,,,,,,,,,,,"Drama, Comedy",Jo Woong,"Kim So-yeon, Yeon Woo-jin, Kim Sung-ryung, Kim Sun-young, Lee Se-hee",2024,KR,,70 min,"In search of purpose, opportunity and independence, four rural women start an adult products business in 1992 — embarking on a journey of self-discovery.",
,,,,,,,,,,,,,"Drama, Comedy",,"Jung Hae-in, Jung So-min, Kim Ji-eun, Yun Ji-on, Park Ji-young",2024,KR,,80 min,A woman attempting to reboot her life returns to Korea and becomes entangled with her childhood friend — with whom she shares a complicated history.,
,,,,,,,,,,,,,"Drama, Comedy",,"Jung Hae-in, Jung So-min, Kim Ji-eun, Yun Ji-on, Park Ji-young",2024,KR,,80 min,A woman attempting to reboot her life returns to Korea and becomes entangled with her childhood friend — with whom she shares a complicated history.,
,,,,,,,,,,,,,"Drama, Comedy",,"Jung Hae-in, Jung So-min, Kim Ji-eun, Yun Ji-on, Park Ji-young",2024,KR,,80 min,A woman attempting to reboot her life returns to Korea and becomes entangled with her childhood friend — with whom she shares a complicated history.,
,,,,,,,,,,,,,"Drama, Comedy",,"Jung Hae-in, Jung So-min, Kim Ji-eun, Yun Ji-on, Park Ji-young",2024,KR,,80 min,A woman attempting to reboot her life returns to Korea and becomes entangled with her childhood friend — with whom she shares a complicated history.,
,,,,,,,,,,,,,,,,2025,CN,,,,
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,"TV Movie, Comedy, Romance",T.W. Peacocke,"Merritt Patterson, Daniel Lissing, Christopher Hayes, R Austin Ball, Donno Mitoma",2022,"CA, US",,85 min,"A fledgling caterer, Molly Frost, is hired by Jean Harrison, the perfectionistic director of the renowned Harrison Foundation, to cater this year’s annual Christmas Gala dinner. Things get complicated when Molly falls for Jean’s nephew, Carson, 30s, a travel photographer with no desire to take over the family’s foundation… until his aunt assigns him to the task of making sure the catered dinner goes perfectly.",
,,,,,,,,,,,,,"TV Movie, Comedy, Romance",T.W. Peacocke,"Merritt Patterson, Daniel Lissing, Christopher Hayes, R Austin Ball, Donno Mitoma",2022,"CA, US",,85 min,"A fledgling caterer, Molly Frost, is hired by Jean Harrison, the perfectionistic director of the renowned Harrison Foundation, to cater this year’s annual Christmas Gala dinner. Things get complicated when Molly falls for Jean’s nephew, Carson, 30s, a travel photographer with no desire to take over the family’s foundation… until his aunt assigns him to the task of making sure the catered dinner goes perfectly.",
,,,,,,,,,,,,,"Adventure, Comedy, Fantasy, Action",François Uzan,"Franck Dubosc, Jean Reno, Suzanne Clément, Lisa Do Couto Texeira, Raphael Romand",2024,FR,,95 min,"When an old card game comes to life, a family jumps back in time to a medieval village where they must unmask werewolves to secure their return home.",
,,,,,,,,,,,,,"Crime, Drama",Michał Gazda,"Olaf Lubaszenko, Jędrzej Hycnar, Wiktoria Gorodeckaja, Magdalena Boczarska, Łukasz Szczepanowski",2024,PL,,114 min,"A young detective seeks the help of a discharged police officer, giving him the chance to reclaim his old life in exchange for solving a bank raid case.",
,,,,,,,,,,,,,"Crime, Drama",Michał Gazda,"Olaf Lubaszenko, Jędrzej Hycnar, Wiktoria Gorodeckaja, Magdalena Boczarska, Łukasz Szczepanowski",2024,PL,,114 min,"A young detective seeks the help of a discharged police officer, giving him the chance to reclaim his old life in exchange for solving a bank raid case.",
,,,,,,,,,,,,,"Drama, Comedy",,"Jung Hae-in, Jung So-min, Kim Ji-eun, Yun Ji-on, Park Ji-young",2024,KR,,80 min,A woman attempting to reboot her life returns to Korea and becomes entangled with her childhood friend — with whom she shares a complicated history.,
